partid,partid0,period_id,treat_id,treat_id_label,treatment_code,promo_id,promo_yn,promo_yn_code,ext_impact_id,ext_impact_pn,ext_impact_pn_code,frcast_type_id,frcast_type_ab,frcast_type_code,forecaster_id,forecaster_type,forecaster_type_code,forecaster,forecaster_code,stat_frcast,experts,part_frcast,actual_sales,stat_mape,part_mape,abs_perc_error,adjustment,abs_scaled_error,expert_ape
115,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,4250,4434,19.8,13.39,4.15,694,0.05,2.1
115,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4300,3698,16.93,13.39,16.28,-24,0.15,8.17
115,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1700,1906,7.24,13.39,10.81,-344,0.18,7.56
115,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,900,1017,23.3,13.39,11.5,120,0.14,11.5
115,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1300,1260,7.38,13.39,3.17,-53,0.03,3.17
115,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,1800,2449,28.46,13.39,26.5,48,0.33,2
115,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3200,3301,0.61,13.39,3.06,-121,0.04,6.03
115,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,430,521,18.04,13.39,17.47,3,0.18,2.11
115,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,878,796,2.01,13.39,10.3,98,0.19,6.78
115,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,4250,3980,3.74,13.39,6.78,419,0.1,4.4
115,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4250,3999,5.3,13.39,6.28,39,0.13,0.28
115,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2300,2667,79.38,13.39,13.76,1750,0.44,8.14
115,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,3100,3330,3.93,13.39,6.91,-99,0.07,9.91
115,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3200,3001,0.93,13.39,6.63,227,0.07,0.03
115,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4500,4001,40.84,13.39,12.47,2133,0.18,9.97
115,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2000,2490,53.73,13.39,19.68,848,0.39,19.68
115,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2450,2506,0.56,13.39,2.23,-70,0.04,8.22
116,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,700,746,82.98,9.96,6.17,573,0.18,0.8
116,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4200,3768,22.11,9.96,11.46,-401,0.64,16.77
116,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2500,2480,9.56,9.96,0.81,257,0.01,5.24
116,Human,4,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,602,1991,1000,2029,70.33,9.96,50.71,398,1.46,1.87
116,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3700,3601,88.61,9.96,2.75,3290,0.12,2.8
116,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1445,1499,13.54,9.96,3.6,-257,0.03,2.07
116,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2100,2320,56.64,9.96,9.48,1094,0.2,7.33
116,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,4800,4434,19.8,9.96,8.25,1244,0.11,2.1
116,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4000,3698,16.93,9.96,8.17,-324,0.08,8.17
116,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,2000,1906,7.24,9.96,4.93,-44,0.08,7.56
116,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,900,1017,23.3,9.96,11.5,120,0.14,11.5
116,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1300,1260,7.38,9.96,3.17,-53,0.03,3.17
116,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2449,2449,28.46,9.96,0,697,0,2
116,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,2500,3301,0.61,9.96,24.27,-821,0.36,6.03
116,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,470,521,18.04,9.96,9.79,43,0.1,2.11
116,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,920,796,2.01,9.96,15.58,140,0.28,6.78
116,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,3600,3980,3.74,9.96,9.55,-231,0.14,4.4
116,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,3800,3999,5.3,9.96,4.98,-411,0.1,0.28
116,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2700,2667,79.38,9.96,1.24,2150,0.04,8.14
116,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,2900,3330,3.93,9.96,12.91,-299,0.13,9.91
116,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3215,3001,0.93,9.96,7.13,242,0.07,0.03
116,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4100,4001,40.84,9.96,2.47,1733,0.04,9.97
116,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2000,2490,53.73,9.96,19.68,848,0.39,19.68
116,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2245,2506,0.56,9.96,10.42,-275,0.17,8.22
117,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,800,746,82.98,17.16,7.24,673,0.21,0.8
117,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4600,3768,22.11,17.16,22.08,-1,1.24,16.77
117,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2200,2480,9.56,17.16,11.29,-43,0.14,5.24
117,Human,4,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,602,1991,1500,2029,70.33,17.16,26.07,898,0.75,1.87
117,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3500,3601,88.61,17.16,2.8,3090,0.12,2.8
117,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,2000,1499,13.54,17.16,33.42,298,0.32,2.07
117,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2000,2320,56.64,17.16,13.79,994,0.29,7.33
117,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,4500,4434,19.8,17.16,1.49,944,0.02,2.1
117,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4200,3698,16.93,17.16,13.57,-124,0.13,8.17
117,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1700,1906,7.24,17.16,10.81,-344,0.18,7.56
117,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,1000,1017,23.3,17.16,1.67,220,0.02,11.5
117,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1200,1260,7.38,17.16,4.76,-153,0.04,3.17
117,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2000,2449,28.46,17.16,18.33,248,0.23,2
117,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3300,3301,0.61,17.16,0.03,-21,0,6.03
117,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,800,521,18.04,17.16,53.55,373,0.55,2.11
117,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,1000,796,2.01,17.16,25.63,220,0.46,6.78
117,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,3500,3980,3.74,17.16,12.06,-331,0.18,4.4
117,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4000,3999,5.3,17.16,0.03,-211,0,0.28
117,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2900,2667,79.38,17.16,8.74,2350,0.28,8.14
117,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,3000,3330,3.93,17.16,9.91,-199,0.1,9.91
117,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3500,3001,0.93,17.16,16.63,527,0.16,0.03
117,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4900,4001,40.84,17.16,22.47,2533,0.33,9.97
117,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,1100,2490,53.73,17.16,55.82,-52,1.12,19.68
117,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,3500,2506,0.56,17.16,39.66,980,0.64,8.22
118,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,830,746,82.98,6.97,11.26,703,0.33,0.8
118,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,3800,3768,22.11,6.97,0.85,-801,0.05,16.77
118,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2320,2480,9.56,6.97,6.45,77,0.08,5.24
118,Human,4,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,602,1991,1600,2029,70.33,6.97,21.14,998,0.61,1.87
118,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3500,3601,88.61,6.97,2.8,3090,0.12,2.8
118,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1600,1499,13.54,6.97,6.74,-102,0.06,2.07
118,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2400,2320,56.64,6.97,3.45,1394,0.07,7.33
118,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,4700,4434,19.8,6.97,6,1144,0.08,2.1
118,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4000,3698,16.93,6.97,8.17,-324,0.08,8.17
118,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1800,1906,7.24,6.97,5.56,-244,0.09,7.56
118,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,1001,1017,23.3,6.97,1.57,221,0.02,11.5
118,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1230,1260,7.38,6.97,2.38,-123,0.02,3.17
118,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2300,2449,28.46,6.97,6.08,548,0.07,2
118,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3200,3301,0.61,6.97,3.06,-121,0.04,6.03
118,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,470,521,18.04,6.97,9.79,43,0.1,2.11
118,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,942,796,2.01,6.97,18.34,162,0.33,6.78
118,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,4225,3980,3.74,6.97,6.16,394,0.09,4.4
118,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4400,3999,5.3,6.97,10.03,189,0.21,0.28
118,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2377,2667,79.38,6.97,10.87,1827,0.35,8.14
118,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,2900,3330,3.93,6.97,12.91,-299,0.13,9.91
118,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3200,3001,0.93,6.97,6.63,227,0.07,0.03
118,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4000,4001,40.84,6.97,0.02,1633,0,9.97
118,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2514,2490,53.73,6.97,0.96,1362,0.02,19.68
118,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2660,2506,0.56,6.97,6.15,140,0.1,8.22
119,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,650,746,82.98,14.17,12.87,523,0.38,0.8
119,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4900,3768,22.11,14.17,30.04,299,1.68,16.77
119,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2500,2480,9.56,14.17,0.81,257,0.01,5.24
119,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3350,3601,88.61,14.17,6.97,2940,0.3,2.8
119,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1900,1499,13.54,14.17,26.75,198,0.26,2.07
119,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2222,2320,56.64,14.17,4.22,1216,0.09,7.33
119,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,3600,4434,19.8,14.17,18.81,44,0.24,2.1
119,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4300,3698,16.93,14.17,16.28,-24,0.15,8.17
119,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1600,1906,7.24,14.17,16.05,-444,0.26,7.56
119,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,940,1017,23.3,14.17,7.57,160,0.09,11.5
119,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1170,1260,7.38,14.17,7.14,-183,0.06,3.17
119,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,2222,2449,28.46,14.17,9.27,470,0.11,2
119,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3333,3301,0.61,14.17,0.97,12,0.01,6.03
119,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,550,521,18.04,14.17,5.57,123,0.06,2.11
119,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,890,796,2.01,14.17,11.81,110,0.21,6.78
119,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,4200,3980,3.74,14.17,5.53,369,0.08,4.4
119,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4060,3999,5.3,14.17,1.53,-151,0.03,0.28
119,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2500,2667,79.38,14.17,6.26,1950,0.2,8.14
119,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,3350,3330,3.93,14.17,0.6,151,0.01,9.91
119,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3400,3001,0.93,14.17,13.3,427,0.13,0.03
119,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,2400,4001,40.84,14.17,40.01,33,0.58,9.97
119,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2000,2490,53.73,14.17,19.68,848,0.39,19.68
119,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2400,2506,0.56,14.17,4.23,-120,0.07,8.22
121,Human,1,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,127,740,798,746,82.98,11.68,6.97,671,0.2,0.8
121,Human,2,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4601,4400,4400,3768,22.11,11.68,16.77,-201,0.94,16.77
121,Human,3,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,2243,2350,2300,2480,9.56,11.68,7.26,57,0.09,5.24
121,Human,5,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,410,3500,3800,3601,88.61,11.68,5.53,3390,0.24,2.8
121,Human,6,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,1702,1530,1500,1499,13.54,11.68,0.07,-202,0,2.07
121,Human,7,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,1006,2150,2500,2320,56.64,11.68,7.76,1494,0.16,7.33
121,Human,8,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,3556,4527,3550,4434,19.8,11.68,19.94,-6,0.26,2.1
121,Human,9,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,4324,4000,4320,3698,16.93,11.68,16.82,-4,0.16,8.17
121,Human,10,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,2044,2050,1550,1906,7.24,11.68,18.68,-494,0.31,7.56
121,Human,11,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,900,950,1017,23.3,11.68,6.59,170,0.08,11.5
121,Human,12,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,1353,1300,1300,1260,7.38,11.68,3.17,-53,0.03,3.17
121,Human,13,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1752,2400,1900,2449,28.46,11.68,22.42,148,0.28,2
121,Human,14,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3321,3500,3259,3301,0.61,11.68,1.27,-62,0.02,6.03
121,Human,15,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,427,510,500,521,18.04,11.68,4.03,73,0.04,2.11
121,Human,16,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,780,850,980,796,2.01,11.68,23.12,200,0.42,6.78
121,Human,17,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,3831,4155,3750,3980,3.74,11.68,5.78,-81,0.09,4.4
121,Human,18,4,Yes-promo_Negative-impact_Advanced-forecast,4,1,yes promo,1,0,negative,0,1,advanced,1,1,human,1,Human,1,4211,3988,4100,3999,5.3,11.68,2.53,-111,0.05,0.28
121,Human,19,1,Yes-promo_Positive-impact_Baseline-forecast,1,1,yes promo,1,1,positive,1,0,baseline,0,1,human,1,Human,1,550,2450,2800,2667,79.38,11.68,4.99,2250,0.16,8.14
121,Human,20,6,No-promo_Negative-impact_Baseline-forecast,6,0,no promo,0,0,negative,0,0,baseline,0,1,human,1,Human,1,3199,3000,3010,3330,3.93,11.68,9.61,-189,0.1,9.91
121,Human,21,5,No-promo_Positive-impact_Baseline-forecast,5,0,no promo,0,1,positive,1,0,baseline,0,1,human,1,Human,1,2973,3000,3060,3001,0.93,11.68,1.97,87,0.02,0.03
121,Human,22,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,2367,4400,4250,4001,40.84,11.68,6.22,1883,0.09,9.97
121,Human,23,3,Yes-promo_Negative-impact_Baseline-forecast,3,1,yes promo,1,0,negative,0,0,baseline,0,1,human,1,Human,1,1152,2000,2012,2490,53.73,11.68,19.2,860,0.38,19.68
121,Human,24,2,Yes-promo_Positive-impact_Advanced-forecast,2,1,yes promo,1,1,positive,1,1,advanced,1,1,human,1,Human,1,2520,2300,2550,2506,0.56,11.68,1.76,30,0.03,8.22
